Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,count
15278,03/10/2012,1,10,18,4,0,3,1,1,00.07,4.524305556,0.045138889,0,810
4850,25/07/2011,0,7,23,3,0,1,1,1,00.07,4.629861111,0.058333333,0.622222222,87
4025,21/06/2011,0,6,14,3,0,2,1,1,0.052777778,4.945138889,0.043055556,1.554861111,152
3947,18/06/2011,0,6,8,2,0,6,0,1,0.045833333,4.209027778,0.054166667,0.622222222,131
15861,28/10/2012,1,10,1,4,0,0,0,2,00.05,3.366666667,0.05,1.969444444,133
5015,01/08/2011,0,8,20,3,0,1,1,1,0.05,4.734722222,0.043055556,1.554861111,305
10724,27/03/2012,1,3,22,2,0,2,1,1,00.36,2.420138889,00.37,0.932638889,134
2867,04/05/2011,0,5,8,2,0,3,1,3,00.34,0.210416667,0.064583333,2.695138889,79
13837,04/08/2012,1,8,17,3,0,6,0,1,0.061111111,5.471527778,00.37,2.072916667,492
13738,31/07/2012,1,7,14,3,0,2,1,1,00.08,5.261111111,00.55,1.969444444,260
8279,16/12/2011,0,12,14,4,0,5,1,2,00.34,2.209722222,00.42,1.554861111,128
14405,28/08/2012,1,8,9,3,0,2,1,2,00.07,4.629861111,0.054861111,1.140277778,395
12677,17/06/2012,1,6,9,2,0,0,0,1,00.56,3.682638889,0.047222222,1.140277778,274
4248,30/06/2011,0,6,21,3,0,4,1,1,0.05,4.524305556,00.37,0.725694444,323
110,05/01/2011,0,1,18,1,0,3,1,1,00.24,1.683333333,00.38,0.932638889,169
10394,14/03/2012,1,3,4,1,0,3,1,1,00.48,3.261805556,0.046527778,0.622222222,5
15580,16/10/2012,1,10,8,4,0,2,1,1,00.44,3.051388889,0.043055556,0,835
2699,27/04/2011,0,4,8,2,0,3,1,2,00.58,3.788194444,0.061111111,2.280555556,444
10094,01/03/2012,1,3,15,1,0,4,1,1,00.06,4.313888889,00.31,1.761805556,223
15539,14/10/2012,1,10,15,4,0,0,0,1,0.045833333,4.313888889,00.39,2.902083333,568
6687,11/10/2011,0,10,4,4,0,2,1,2,00.52,00.05,0.061111111,0.932638889,5
8417,22/12/2011,0,12,8,1,0,4,1,2,00.36,2.630555556,0.060416667,0,343
1099,18/02/2011,0,2,12,1,0,5,1,1,00.05,3.366666667,00.59,0.134722222,185
15538,14/10/2012,1,10,14,4,0,0,0,1,0.045833333,4.313888889,00.39,2.902083333,617
10156,04/03/2012,1,3,5,1,0,0,0,2,00.34,2.209722222,00.46,1.554861111,5
6600,07/10/2011,0,10,13,4,0,5,1,1,00.06,4.313888889,00.46,0,305
6760,14/10/2011,0,10,5,4,0,5,1,2,00.56,3.682638889,0.065277778,1.140277778,17
6597,07/10/2011,0,10,10,4,0,5,1,1,00.52,00.05,0.047222222,0.622222222,174
4275,02/07/2011,0,7,0,3,0,6,0,1,0.047222222,4.419444444,00.47,0.622222222,115
16008,04/11/2012,1,11,16,4,0,0,0,1,00.04,2.840972222,00.04,2.280555556,435
17196,24/12/2012,1,12,7,1,0,1,1,1,00.02,1.788888889,0.047916667,0,30
8423,22/12/2011,0,12,14,1,0,4,1,2,00.46,3.15625,0.04375,0,159
3573,02/06/2011,0,6,18,2,0,4,1,1,0.051388889,4.524305556,00.22,2.695138889,525
11290,20/04/2012,1,4,14,2,0,5,1,1,0.044444444,4.313888889,00.44,1.554861111,394
4454,09/07/2011,0,7,11,3,0,6,0,1,0.054166667,0.484027778,00.46,2.072916667,290
10644,24/03/2012,1,3,14,2,0,6,0,3,00.52,00.05,0.061111111,2.4875,223
188,09/01/2011,0,1,2,1,0,0,0,1,00.01,0.420833333,00.46,3.213194444,11
14794,13/09/2012,1,9,14,3,0,4,1,1,0.05,4.524305556,00.39,0.932638889,274
5072,04/08/2011,0,8,5,3,0,4,1,2,0.047222222,4.419444444,0.061805556,0,20
10647,24/03/2012,1,3,17,2,0,6,0,3,00.05,3.366666667,0.061111111,1.554861111,115
12943,28/06/2012,1,6,11,3,0,4,1,1,00.08,0.484027778,00.31,0.134722222,211
7093,28/10/2011,0,10,3,4,0,5,1,1,00.03,1.999305556,00.07,1.969444444,8
1043,16/02/2011,0,2,4,1,0,3,1,1,00.02,0.136805556,00.51,0.134722222,1
4211,29/06/2011,0,6,8,3,0,3,1,1,00.07,4.524305556,00.48,1.969444444,540
3647,05/06/2011,0,6,20,2,0,0,0,1,0.045833333,4.313888889,0.047916667,0.134722222,279
3770,10/06/2011,0,6,23,2,0,5,1,1,0.05,0.484027778,0.051388889,1.140277778,146
5172,08/08/2011,0,8,9,3,0,1,1,1,0.052777778,0.484027778,00.55,2.695138889,183
17153,22/12/2012,1,12,11,1,0,6,0,1,00.28,1.788888889,00.41,2.4875,159
11999,20/05/2012,1,5,3,2,0,0,0,1,00.54,3.577777778,00.56,0.622222222,66
10870,03/04/2012,1,4,1,2,0,2,1,1,00.38,2.735416667,00.46,1.554861111,11
4833,25/07/2011,0,7,6,3,0,1,1,2,0.05,4.945138889,0.058333333,0.622222222,107
10224,07/03/2012,1,3,1,1,0,3,1,1,00.03,1.89375,0.042361111,2.072916667,5
935,11/02/2011,0,2,13,1,0,5,1,1,00.24,1.578472222,00.35,0.134722222,110
4599,15/07/2011,0,7,12,3,0,5,1,1,00.07,4.524305556,00.48,0.134722222,238
2355,13/04/2011,0,4,0,2,0,3,1,2,00.04,2.840972222,1,2.072916667,15
16951,14/12/2012,1,12,1,4,0,5,1,1,00.22,1.788888889,0.047916667,0.622222222,26
12503,10/06/2012,1,6,3,2,0,0,0,1,0.044444444,4.209027778,0.050694444,0.725694444,29
10192,05/03/2012,1,3,17,1,0,1,1,3,00.03,1.89375,00.45,2.072916667,387
12837,24/06/2012,1,6,1,3,0,0,0,2,0.047222222,4.419444444,00.54,0.622222222,127
6097,16/09/2011,0,9,14,3,0,5,1,2,00.54,3.577777778,00.45,1.140277778,225
14258,22/08/2012,1,8,6,3,0,3,1,1,0.043055556,4.103472222,0.050694444,0,187
4049,22/06/2011,0,6,14,3,0,3,1,2,0.056944444,5.365972222,00.52,1.969444444,145
4993,31/07/2011,0,7,22,3,0,0,0,1,0.051388889,0.484027778,00.07,2.072916667,96
4173,27/06/2011,0,6,18,3,0,1,1,1,0.051388889,4.629861111,00.51,0,591
14135,17/08/2012,1,8,3,3,0,5,1,1,0.044444444,1.683333333,0.045138889,0.725694444,6
5201,09/08/2011,0,8,14,3,0,2,1,1,0.059722222,5.471527778,00.44,1.969444444,148
1222,23/02/2011,0,2,23,1,0,3,1,1,00.22,1.788888889,00.55,0.622222222,39
4197,28/06/2011,0,6,18,3,0,2,1,3,00.08,5.261111111,00.55,2.072916667,504
5547,24/08/2011,0,8,0,3,0,3,1,1,0.043055556,4.313888889,00.57,0.932638889,38
6048,14/09/2011,0,9,13,3,0,3,1,1,0.052777778,0.484027778,00.55,1.761805556,178
14337,25/08/2012,1,8,13,3,0,6,0,2,0.05,4.629861111,00.51,2.4875,517
16802,07/12/2012,1,12,20,4,0,5,1,3,00.38,2.735416667,0.052777778,0.725694444,241
10859,02/04/2012,1,4,14,2,0,1,1,1,00.46,3.15625,00.31,2.902083333,268
13638,27/07/2012,1,7,10,3,0,5,1,1,0.058333333,5.365972222,00.47,0,231
13769,01/08/2012,1,8,21,3,0,3,1,1,0.05,4.734722222,00.07,0.932638889,320
14433,29/08/2012,1,8,13,3,0,3,1,1,0.051388889,4.629861111,00.42,0,300
3673,06/06/2011,0,6,22,2,0,1,1,1,0.045833333,4.313888889,0.042361111,0.622222222,173
7249,03/11/2011,0,11,15,4,0,4,1,1,00.52,00.05,00.52,1.140277778,162
11207,17/04/2012,1,4,3,2,0,2,1,1,00.56,3.682638889,0.057638889,0.622222222,6
15812,26/10/2012,1,10,0,4,0,5,1,2,00.54,3.577777778,0.053472222,0,71
7263,04/11/2011,0,11,5,4,0,5,1,2,00.38,2.735416667,0.060416667,0,23
194,09/01/2011,0,1,8,1,0,0,0,1,00.01,0.63125,00.49,1.969444444,10
10034,28/02/2012,1,2,2,1,0,2,1,1,00.04,2.840972222,00.54,0.725694444,3
315,14/01/2011,0,1,14,1,0,5,1,1,00.22,1.472916667,00.41,1.969444444,64
6892,19/10/2011,0,10,18,4,0,3,1,3,00.56,3.682638889,1,1.140277778,140
5116,06/08/2011,0,8,1,3,0,6,0,1,0.045833333,4.209027778,0.054166667,1.140277778,67
7207,01/11/2011,0,11,21,4,0,2,1,1,00.36,2.630555556,0.05625,0,127
10153,04/03/2012,1,3,2,1,0,0,0,2,00.36,2.420138889,00.04,1.140277778,80
12755,20/06/2012,1,6,15,2,0,3,1,1,00.09,5.681944444,00.35,0,179
17113,20/12/2012,1,12,19,4,0,4,1,3,00.34,2.209722222,0.049305556,1.761805556,118
3306,22/05/2011,0,5,15,2,0,0,0,2,0.045833333,4.313888889,0.042361111,1.140277778,331
2860,04/05/2011,0,5,1,2,0,3,1,3,00.05,3.366666667,0.056944444,1.969444444,7
6881,19/10/2011,0,10,7,4,0,3,1,3,00.52,00.05,0.053472222,1.761805556,68
10117,02/03/2012,1,3,14,1,0,5,1,2,00.44,3.051388889,00.44,1.969444444,205
15363,07/10/2012,1,10,7,4,0,0,0,3,00.42,2.945833333,00.58,1.140277778,35
3872,15/06/2011,0,6,5,2,0,3,1,1,00.48,3.261805556,0.046527778,1.969444444,21
5117,06/08/2011,0,8,2,3,0,6,0,1,0.045833333,4.209027778,0.054166667,1.554861111,53
16396,20/11/2012,1,11,21,4,0,2,1,1,00.36,2.630555556,0.049305556,0,157
16538,26/11/2012,1,11,19,4,0,1,1,1,00.34,2.525,00.53,0,371
91,04/01/2011,0,1,22,1,0,2,1,1,00.22,1.788888889,0.044444444,0.622222222,35
9810,18/02/2012,1,2,16,1,0,6,0,1,00.44,3.051388889,00.44,2.280555556,404
5382,17/08/2011,0,8,3,3,0,3,1,1,0.044444444,4.103472222,0.054166667,0,5
17301,28/12/2012,1,12,17,1,0,5,1,1,00.24,1.683333333,00.06,0.932638889,271
2106,02/04/2011,0,4,14,2,0,6,0,3,00.32,0.210416667,0.052777778,2.280555556,190
10076,29/02/2012,1,2,21,1,0,3,1,3,00.42,2.945833333,0.061111111,1.140277778,39
4251,01/07/2011,0,7,0,3,0,5,1,1,0.045833333,4.313888889,00.05,0,68
3348,24/05/2011,0,5,9,2,0,2,1,2,0.044444444,4.209027778,0.050694444,0.134722222,138
10782,30/03/2012,1,3,8,2,0,5,1,1,00.32,2.209722222,0.045833333,1.140277778,593
8668,01/01/2012,1,1,22,1,0,0,0,1,00.46,3.15625,00.55,2.902083333,66
13372,16/07/2012,1,7,8,3,0,1,1,1,0.051388889,0.484027778,0.045833333,0.725694444,667
5877,07/09/2011,0,9,8,3,0,3,1,3,0.043055556,3.788194444,0.065277778,0.622222222,328
6690,11/10/2011,0,10,7,4,0,2,1,2,00.52,00.05,0.061111111,0.622222222,352
214,10/01/2011,0,1,4,1,0,1,1,1,00.01,0.841666667,00.54,0.932638889,3
4225,29/06/2011,0,6,22,3,0,3,1,1,00.07,4.419444444,00.42,0.134722222,183
4521,12/07/2011,0,7,6,3,0,2,1,1,0.051388889,4.734722222,00.58,1.554861111,115
5136,06/08/2011,0,8,21,3,0,6,0,2,00.07,4.629861111,0.058333333,2.280555556,114
5163,08/08/2011,0,8,0,3,0,1,1,1,00.07,4.629861111,0.054861111,0.725694444,30
16617,30/11/2012,1,11,3,4,0,5,1,1,00.24,1.999305556,0.052083333,0,4
14468,31/08/2012,1,8,0,3,0,5,1,1,0.047222222,4.419444444,0.057638889,1.140277778,82
1801,20/03/2011,0,3,17,1,0,0,0,1,00.04,2.840972222,00.35,1.969444444,226
11341,22/04/2012,1,4,17,2,0,0,0,3,00.36,2.209722222,0.064583333,3.109722222,27
10035,28/02/2012,1,2,3,1,0,2,1,1,00.04,2.840972222,00.32,2.4875,6
3012,10/05/2011,0,5,9,2,0,2,1,2,00.52,00.05,00.48,0.725694444,205
5791,03/09/2011,0,9,17,3,0,6,0,1,0.05,4.734722222,00.07,1.554861111,371
2421,15/04/2011,0,4,18,2,1,5,0,2,00.46,3.15625,0.046527778,2.695138889,263
11385,24/04/2012,1,4,13,2,0,2,1,1,00.05,3.366666667,00.29,2.695138889,224
1232,24/02/2011,0,2,10,1,0,4,1,2,00.26,1.683333333,00.07,1.969444444,57
11209,17/04/2012,1,4,5,2,0,2,1,1,00.06,4.313888889,00.53,1.761805556,30
2399,14/04/2011,0,4,20,2,0,4,1,1,00.05,3.366666667,00.51,0.134722222,169
9792,17/02/2012,1,2,22,1,0,5,1,1,00.36,2.420138889,00.04,1.554861111,107
13914,07/08/2012,1,8,22,3,0,2,1,1,0.05,0.484027778,0.051388889,0.725694444,224
12909,27/06/2012,1,6,1,3,0,3,1,1,00.06,4.313888889,00.43,1.140277778,23
10032,28/02/2012,1,2,0,1,0,2,1,1,00.42,2.945833333,00.54,0.932638889,10
3223,19/05/2011,0,5,4,2,0,4,1,1,00.48,3.261805556,0.065277778,0,5
16507,25/11/2012,1,11,12,4,0,0,0,2,00.26,1.788888889,00.41,1.554861111,202
7669,21/11/2011,0,11,3,4,0,1,1,3,00.44,3.051388889,1,0.932638889,4
6432,30/09/2011,0,9,13,4,0,5,1,2,0.045833333,4.313888889,00.47,2.280555556,266
885,09/02/2011,0,2,8,1,0,3,1,1,00.01,0.947222222,00.42,0,199
1542,09/03/2011,0,3,14,1,0,3,1,2,00.34,0.210416667,0.052777778,2.072916667,71
1970,27/03/2011,0,3,21,2,0,0,0,1,00.26,1.788888889,00.41,1.140277778,36
8815,08/01/2012,1,1,2,1,0,0,0,1,00.36,2.314583333,00.37,1.969444444,67
14411,28/08/2012,1,8,15,3,0,2,1,1,0.056944444,5.050694444,00.34,2.072916667,317
10164,04/03/2012,1,3,13,1,0,0,0,1,00.36,2.314583333,00.37,2.4875,364
13634,27/07/2012,1,7,6,3,0,5,1,1,00.07,4.629861111,0.054861111,0,139
11171,15/04/2012,1,4,15,2,0,0,0,1,00.07,4.419444444,00.39,2.695138889,617
14167,18/08/2012,1,8,11,3,0,6,0,1,0.05,4.629861111,00.51,0,536
9827,19/02/2012,1,2,9,1,0,0,0,2,00.24,1.578472222,00.56,1.761805556,93
15347,06/10/2012,1,10,15,4,0,6,0,1,00.06,4.313888889,00.46,2.902083333,620
7828,27/11/2011,0,11,18,4,0,0,0,1,00.05,3.366666667,0.04375,1.140277778,155
12076,23/05/2012,1,5,8,2,0,3,1,1,00.58,3.788194444,0.057638889,0,719
12209,28/05/2012,1,5,21,2,1,1,0,1,0.052777778,5.050694444,0.045833333,1.969444444,247
223,10/01/2011,0,1,13,1,0,1,1,2,00.02,1.2625,00.04,1.969444444,54
15033,23/09/2012,1,9,13,4,0,0,0,1,00.06,4.313888889,00.38,1.140277778,702
16705,03/12/2012,1,12,19,4,0,1,1,1,00.05,3.366666667,0.047222222,0.622222222,471
7582,17/11/2011,0,11,12,4,0,4,1,2,00.34,0.210416667,00.53,2.072916667,121
10668,25/03/2012,1,3,14,2,0,0,0,2,00.44,3.051388889,0.061111111,1.140277778,414
11831,13/05/2012,1,5,3,2,0,0,0,2,00.54,3.577777778,0.044444444,0.932638889,28
9511,06/02/2012,1,2,5,1,0,1,1,1,00.18,1.472916667,00.08,0.725694444,17
7598,18/11/2011,0,11,4,4,0,5,1,1,00.22,1.578472222,00.44,1.140277778,5
930,11/02/2011,0,2,8,1,0,5,1,1,00.01,0.841666667,0.051388889,1.140277778,216
5648,28/08/2011,0,8,18,3,0,0,0,1,0.051388889,4.629861111,00.42,1.554861111,402
5910,08/09/2011,0,9,18,3,0,4,1,3,0.044444444,3.893055556,0.065277778,2.4875,68
5540,23/08/2011,0,8,17,3,0,2,1,1,0.05,4.524305556,00.34,1.554861111,472
1268,25/02/2011,0,2,23,1,0,5,1,1,00.26,1.578472222,00.48,2.280555556,39
9416,02/02/2012,1,2,5,1,0,4,1,3,00.04,2.840972222,0.056944444,0,19
11635,04/05/2012,1,5,23,2,0,5,1,1,00.06,3.893055556,0.057638889,0.622222222,256
5526,23/08/2011,0,8,3,3,0,2,1,1,00.56,3.682638889,00.52,1.969444444,6
10045,28/02/2012,1,2,13,1,0,2,1,1,00.36,2.525,00.32,0.725694444,190
11661,06/05/2012,1,5,1,2,0,0,0,2,00.54,3.577777778,0.057638889,1.554861111,121
9992,26/02/2012,1,2,8,1,0,0,0,1,00.02,0.136805556,00.51,1.761805556,59
3193,17/05/2011,0,5,22,2,0,2,1,2,00.54,3.577777778,0.061111111,1.969444444,98
7622,19/11/2011,0,11,4,4,0,6,0,1,00.26,1.578472222,00.48,2.280555556,8
3569,02/06/2011,0,6,14,2,0,4,1,1,0.054166667,4.629861111,00.24,2.280555556,185
9252,26/01/2012,1,1,9,1,0,4,1,2,00.03,2.314583333,0.05625,0,274
4970,30/07/2011,0,7,23,3,0,6,0,1,0.052777778,0.484027778,00.55,0.622222222,177
573,26/01/2011,0,1,1,1,0,3,1,2,00.24,1.683333333,0.045138889,0.932638889,5
2324,11/04/2011,0,4,17,2,0,1,1,1,0.051388889,4.629861111,00.48,3.627777778,452
16715,04/12/2012,1,12,5,4,0,2,1,2,00.44,3.051388889,0.061111111,0,46
14923,18/09/2012,1,9,23,3,0,2,1,2,00.56,3.682638889,0.057638889,1.554861111,78
10690,26/03/2012,1,3,12,2,0,1,1,1,00.48,3.261805556,00.33,3.627777778,279
9104,20/01/2012,1,1,5,1,0,5,1,1,00.22,1.683333333,00.06,0.725694444,19
5070,04/08/2011,0,8,3,3,0,4,1,3,0.045833333,4.103472222,0.065277778,0.622222222,3
13866,05/08/2012,1,8,22,3,0,0,0,1,0.05,0.484027778,0.054861111,0.622222222,157
8991,15/01/2012,1,1,11,1,0,0,0,1,00.16,1.052083333,00.47,1.554861111,165
5754,02/09/2011,0,9,4,3,0,5,1,1,00.06,3.893055556,0.057638889,0.622222222,4
12115,24/05/2012,1,5,23,2,0,4,1,2,0.044444444,4.103472222,0.054166667,0.932638889,167
14760,12/09/2012,1,9,4,3,0,3,1,1,00.05,3.366666667,0.05,0.622222222,5
150,07/01/2011,0,1,12,1,0,5,1,2,00.02,0.136805556,00.37,1.761805556,59
14554,03/09/2012,1,9,14,3,1,1,0,1,0.051388889,0.484027778,00.07,2.072916667,512
10593,22/03/2012,1,3,11,2,0,4,1,2,00.52,00.05,0.065277778,0,219
10265,08/03/2012,1,3,18,1,0,4,1,2,0.043055556,4.313888889,00.38,3.834722222,590
15746,23/10/2012,1,10,6,4,0,2,1,1,00.04,2.840972222,0.056944444,0.622222222,158
5067,04/08/2011,0,8,0,3,0,4,1,2,0.047222222,4.419444444,0.061805556,0.622222222,17
4933,29/07/2011,0,7,10,3,0,5,1,1,00.09,5.892361111,00.42,1.969444444,106
7354,08/11/2011,0,11,0,4,0,2,1,1,00.34,2.420138889,0.060416667,0.622222222,18
14640,07/09/2012,1,9,4,3,0,5,1,1,0.043055556,3.893055556,0.061111111,0,8
6695,11/10/2011,0,10,12,4,0,2,1,2,00.06,4.103472222,0.050694444,1.140277778,181
15732,22/10/2012,1,10,16,4,0,1,1,1,0.043055556,4.313888889,00.33,1.140277778,524
10672,25/03/2012,1,3,18,2,0,0,0,1,00.05,3.366666667,0.05,0.622222222,491
12405,06/06/2012,1,6,1,2,0,3,1,1,00.52,00.05,0.047222222,0,27
11994,19/05/2012,1,5,22,2,0,6,0,1,0.044444444,4.313888889,00.47,0,338
1873,23/03/2011,0,3,19,2,0,3,1,3,00.38,2.735416667,0.056944444,1.761805556,159
11912,16/05/2012,1,5,12,2,0,3,1,1,00.07,4.524305556,00.54,0.134722222,330
1120,19/02/2011,0,2,9,1,0,6,0,1,00.04,2.840972222,00.16,4.560416667,55
10919,05/04/2012,1,4,2,2,0,4,1,1,00.46,3.15625,00.33,3.109722222,18
151,07/01/2011,0,1,13,1,0,5,1,2,00.02,1.2625,00.37,1.969444444,73
14690,09/09/2012,1,9,6,3,0,0,0,1,00.52,00.05,0.053472222,0.134722222,35
11500,29/04/2012,1,4,8,2,0,0,0,1,00.38,2.735416667,0.052777778,0.932638889,107
331,15/01/2011,0,1,6,1,0,6,0,1,00.14,1.157638889,0.04375,0.725694444,3
9680,13/02/2012,1,2,6,1,0,1,1,1,00.01,0.736805556,00.54,1.554861111,72
13216,09/07/2012,1,7,20,3,0,1,1,2,0.051388889,4.734722222,00.55,0.725694444,447
8837,09/01/2012,1,1,0,1,0,1,1,1,00.24,1.578472222,00.06,1.554861111,15
7066,27/10/2011,0,10,0,4,0,4,1,1,00.46,3.15625,0.065277778,0,26
4977,31/07/2011,0,7,6,3,0,0,0,1,0.051388889,0.484027778,00.07,0,13
2487,18/04/2011,0,4,12,2,0,1,1,2,00.56,3.682638889,00.49,0.622222222,184
13147,06/07/2012,1,7,23,3,0,5,1,1,00.08,5.471527778,0.04375,0.725694444,164
14234,21/08/2012,1,8,6,3,0,2,1,1,00.56,3.682638889,0.057638889,0.725694444,169
387,17/01/2011,0,1,14,1,1,1,0,2,00.18,1.472916667,00.43,0.725694444,86
13694,29/07/2012,1,7,18,3,0,0,0,1,00.08,4.945138889,00.41,2.072916667,419
5233,10/08/2011,0,8,22,3,0,3,1,1,0.051388889,4.524305556,00.37,0,139
4879,27/07/2011,0,7,4,3,0,3,1,1,0.05,4.629861111,00.51,0.134722222,4
5886,07/09/2011,0,9,17,3,0,3,1,3,0.044444444,3.998611111,0.061805556,0,285
12382,05/06/2012,1,6,2,2,0,2,1,3,00.52,00.05,0.05,2.072916667,8
10702,27/03/2012,1,3,0,2,0,2,1,1,00.32,1.999305556,00.26,3.627777778,10
16817,08/12/2012,1,12,11,4,0,6,0,2,00.04,2.840972222,0.060416667,0.725694444,404
7626,19/11/2011,0,11,8,4,0,6,0,1,00.26,1.683333333,00.56,1.761805556,92
2327,11/04/2011,0,4,20,2,0,1,1,1,0.047222222,4.419444444,00.57,3.627777778,166
13961,09/08/2012,1,8,21,3,0,4,1,2,00.07,4.524305556,00.58,1.140277778,336
16655,01/12/2012,1,12,17,4,0,6,0,2,00.34,2.420138889,0.052777778,0.725694444,320
8539,27/12/2011,0,12,12,1,0,2,1,3,00.03,2.209722222,0.05625,0.622222222,24
14881,17/09/2012,1,9,5,3,0,1,1,1,00.48,3.261805556,0.056944444,0.622222222,45
44,02/01/2011,0,1,20,1,0,0,0,1,00.03,1.89375,00.39,2.4875,22
9215,24/01/2012,1,1,20,1,0,2,1,1,00.32,2.420138889,0.052777778,0,229
1292,26/02/2011,0,2,23,1,0,6,0,1,00.28,1.788888889,0.052083333,1.969444444,34
8190,12/12/2011,0,12,21,4,0,1,1,1,00.26,0.210416667,0.05625,0,121
307,14/01/2011,0,1,6,1,0,5,1,1,00.01,1.2625,00.54,0,17
2258,08/04/2011,0,4,22,2,0,5,1,2,00.03,1.89375,0.064583333,2.072916667,51
4317,03/07/2011,0,7,18,3,0,0,0,3,00.08,5.155555556,00.49,5.907638889,181
2133,03/04/2011,0,4,17,2,0,0,0,2,00.46,3.15625,00.28,0.932638889,274
17361,31/12/2012,1,12,5,1,0,1,1,1,00.16,1.052083333,0.044444444,0.134722222,9
2064,31/03/2011,0,3,20,2,0,4,1,3,00.28,1.788888889,0.064583333,1.969444444,85
682,31/01/2011,0,1,17,1,0,1,1,2,00.16,1.052083333,00.59,0.134722222,161
8713,03/01/2012,1,1,20,1,0,2,1,1,00.12,0.841666667,00.33,1.761805556,115
15463,11/10/2012,1,10,11,4,0,4,1,1,00.46,3.15625,00.36,0,251
3422,27/05/2011,0,5,11,2,0,5,1,2,0.051388889,4.734722222,00.55,2.280555556,166
15883,28/10/2012,1,10,23,4,0,0,0,3,00.42,2.945833333,0.065277778,2.4875,14
2006,29/03/2011,0,3,10,2,0,2,1,1,00.03,1.89375,00.24,2.072916667,59
15,01/01/2011,0,1,14,1,0,6,0,2,00.46,3.15625,0.05,1.969444444,106
13407,17/07/2012,1,7,19,3,0,2,1,1,0.061111111,5.471527778,00.35,1.761805556,547
4818,24/07/2011,0,7,15,3,0,0,0,1,00.09,5.892361111,00.42,1.761805556,238
13778,02/08/2012,1,8,6,3,0,4,1,1,0.045833333,4.209027778,0.057638889,0,183
11161,15/04/2012,1,4,5,2,0,0,0,1,00.05,3.366666667,0.047222222,1.140277778,10
13586,25/07/2012,1,7,6,3,0,3,1,1,0.044444444,4.209027778,0.045138889,0.134722222,190
8142,10/12/2011,0,12,21,4,0,6,0,1,00.22,1.472916667,00.44,1.554861111,83
17200,24/12/2012,1,12,11,1,0,1,1,2,00.26,1.788888889,00.06,1.140277778,124
2372,13/04/2011,0,4,17,2,0,3,1,1,00.46,3.15625,0.046527778,2.072916667,309
15717,22/10/2012,1,10,1,4,0,1,1,1,00.04,2.840972222,0.049305556,0,11
5969,11/09/2011,0,9,5,3,0,0,0,1,00.06,3.893055556,0.057638889,0.932638889,39
7346,07/11/2011,0,11,16,4,0,1,1,1,00.52,00.05,00.45,0,295
7268,04/11/2011,0,11,10,4,0,5,1,2,00.42,2.945833333,0.049305556,2.280555556,134
4079,23/06/2011,0,6,20,3,0,4,1,1,00.07,4.629861111,0.051388889,1.554861111,352
1964,27/03/2011,0,3,15,2,0,0,0,1,00.32,0.210416667,00.36,1.969444444,172
5453,20/08/2011,0,8,2,3,0,6,0,1,0.043055556,4.103472222,0.054166667,0,69
157,07/01/2011,0,1,19,1,0,5,1,1,00.16,0.136805556,00.55,0.622222222,95
4877,27/07/2011,0,7,2,3,0,3,1,1,0.052777778,0.484027778,00.52,2.072916667,6
13850,05/08/2012,1,8,6,3,0,0,0,1,0.05,0.484027778,0.054861111,1.761805556,19
12053,22/05/2012,1,5,9,2,0,2,1,2,00.06,3.893055556,0.057638889,0.725694444,333
9691,13/02/2012,1,2,17,1,0,1,1,1,00.36,2.420138889,00.23,0.134722222,407
1485,07/03/2011,0,3,5,1,0,1,1,1,00.02,1.2625,0.052083333,2.4875,1
11973,19/05/2012,1,5,1,2,0,6,0,1,00.05,3.366666667,00.48,0,104
3221,19/05/2011,0,5,2,2,0,4,1,1,00.05,3.366666667,0.065277778,0,15
3877,15/06/2011,0,6,10,2,0,3,1,1,0.044444444,4.313888889,00.47,1.140277778,135
8939,13/01/2012,1,1,7,1,0,5,1,1,00.26,1.788888889,00.06,1.554861111,177
3148,16/05/2011,0,5,1,2,0,1,1,1,00.52,00.05,0.065277778,0.932638889,14
12477,09/06/2012,1,6,1,2,0,6,0,1,0.044444444,4.313888889,00.53,0.622222222,123
2150,04/04/2011,0,4,10,2,0,1,1,2,00.54,3.577777778,00.45,2.4875,90
15707,21/10/2012,1,10,15,4,0,0,0,1,00.56,3.682638889,00.35,2.280555556,623
5690,30/08/2011,0,8,12,3,0,2,1,1,0.05,4.524305556,00.37,0,237
14703,09/09/2012,1,9,19,3,0,0,0,1,0.045833333,4.313888889,00.36,1.761805556,496
3889,15/06/2011,0,6,22,2,0,3,1,1,0.043055556,4.313888889,00.05,0.725694444,175
4433,08/07/2011,0,7,14,3,0,5,1,2,00.08,5.471527778,0.04375,2.4875,216
8475,24/12/2011,0,12,18,1,0,6,0,1,00.03,2.209722222,00.42,0.622222222,35
16522,26/11/2012,1,11,3,4,0,1,1,1,00.02,1.788888889,0.047916667,0,5
5578,25/08/2011,0,8,7,3,0,4,1,2,0.047222222,4.419444444,0.054861111,2.280555556,313
3205,18/05/2011,0,5,10,2,0,3,1,3,00.54,3.577777778,0.061111111,1.969444444,106
6309,25/09/2011,0,9,10,4,0,0,0,2,0.044444444,3.998611111,0.057638889,0,275
16198,12/11/2012,1,11,15,4,1,1,0,1,00.56,3.682638889,0.044444444,1.761805556,382
367,16/01/2011,0,1,18,1,0,0,0,1,00.02,1.472916667,00.04,1.140277778,67
