,datetime,hour,season,holiday,weekday,workingday,weather situation,temperature in celsius,atemp,humidity,windspeed,count,year,month,day
1914,2012-04-07,13,2,0,6,0,1,0.05,3.366666667,0.22,0.134722222,643,2012,4,7
1915,2012-11-08,19,4,0,4,1,1,0.38,2.735416667,0.27,2.4875,373,2012,11,8
1916,2011-08-02,21,3,0,2,1,1,0.08,5.155555556,0.52,1.554861111,254,2011,8,2
1917,2012-07-12,17,3,0,4,1,1,0.052777778,4.734722222,0.43,1.554861111,795,2012,7,12
1918,2012-11-15,14,4,0,4,1,2,0.38,2.735416667,0.54,1.140277778,201,2012,11,15
1919,2012-11-03,16,4,0,6,0,2,0.36,2.314583333,0.46,2.280555556,400,2012,11,3
1920,2011-01-11,7,1,0,2,1,2,0.16,1.578472222,0.55,0.0,99,2011,1,11
1921,2011-02-21,10,1,1,1,0,2,0.32,0.210416667,0.57,1.761805556,81,2011,2,21
1922,2011-10-25,0,4,0,2,1,1,0.44,3.051388889,0.053472222,0.932638889,30,2011,10,25
1923,2011-07-02,13,3,0,6,0,1,0.056944444,4.945138889,0.03,0.725694444,404,2011,7,2
1924,2012-10-19,9,4,0,5,1,2,0.54,3.577777778,0.065277778,0.725694444,389,2012,10,19
1925,2011-03-15,4,1,0,2,1,1,0.24,1.788888889,0.052083333,0.622222222,2,2011,3,15
1926,2012-01-19,1,1,0,4,1,1,0.14,1.052083333,0.05,1.140277778,5,2012,1,19
1927,2012-07-24,16,3,0,2,1,1,0.08,5.261111111,0.55,2.072916667,455,2012,7,24
1928,2011-07-15,9,3,0,5,1,1,0.047222222,4.419444444,0.54,0.134722222,207,2011,7,15
1929,2012-04-02,0,2,0,1,1,3,0.44,3.051388889,0.056944444,0.725694444,17,2012,4,2
1930,2012-07-22,16,3,0,0,0,1,0.051388889,0.484027778,0.045833333,0.725694444,628,2012,7,22
1931,2012-12-17,14,4,0,1,1,2,0.04,2.840972222,0.060416667,0.622222222,181,2012,12,17
1932,2011-05-05,0,2,0,4,1,1,0.36,2.420138889,0.045833333,0.134722222,27,2011,5,5
1933,2012-05-04,17,2,0,5,1,1,0.07,4.524305556,0.54,3.213194444,643,2012,5,4
1934,2012-06-03,22,2,0,0,0,1,0.043055556,4.313888889,0.05,2.695138889,226,2012,6,3
1935,2012-09-18,12,3,0,2,1,3,0.047222222,4.419444444,0.057638889,3.109722222,88,2012,9,18
1936,2012-09-11,10,3,0,2,1,1,0.043055556,4.313888889,0.38,0.0,196,2012,9,11
1937,2011-05-12,23,2,0,4,1,2,0.54,3.577777778,0.053472222,0.134722222,103,2011,5,12
1938,2011-04-05,18,2,0,2,1,1,0.38,2.735416667,0.04,3.420138889,267,2011,4,5
1939,2011-05-16,11,2,0,1,1,1,0.044444444,4.313888889,0.57,0.0,185,2011,5,16
1940,2011-08-29,11,3,0,1,1,1,0.045833333,4.313888889,0.47,1.140277778,138,2011,8,29
1941,2012-01-12,2,1,0,4,1,3,0.36,2.420138889,0.064583333,1.761805556,2,2012,1,12
1942,2011-01-13,11,1,0,4,1,2,0.02,1.157638889,0.44,3.109722222,37,2011,1,13
1943,2011-05-12,11,2,0,4,1,1,0.58,3.788194444,0.06,1.554861111,179,2011,5,12
1944,2011-02-28,9,1,0,1,1,1,0.42,2.945833333,0.056944444,1.969444444,142,2011,2,28
1945,2012-03-13,7,1,0,2,1,2,0.46,3.15625,0.056944444,1.969444444,308,2012,3,13
1946,2011-09-04,17,3,0,0,0,1,0.052777778,5.050694444,0.045833333,1.554861111,376,2011,9,4
1947,2011-01-31,13,1,0,1,1,2,0.16,1.578472222,0.59,0.0,54,2011,1,31
1948,2011-06-11,23,2,0,6,0,1,0.045833333,4.313888889,0.051388889,0.725694444,131,2011,6,11
1949,2011-07-13,23,3,0,3,1,1,0.045833333,4.209027778,0.057638889,1.761805556,116,2011,7,13
1950,2011-06-17,10,2,0,5,1,1,0.07,4.524305556,0.58,0.134722222,170,2011,6,17
1951,2011-10-03,14,4,0,1,1,3,0.04,2.840972222,0.052777778,0.0,120,2011,10,3
1952,2011-02-05,18,1,0,6,0,2,0.28,1.683333333,0.064583333,3.109722222,83,2011,2,5
1953,2011-04-13,3,2,0,3,1,3,0.04,2.840972222,0.065277778,2.280555556,2,2011,4,13
1954,2011-10-10,23,4,1,1,0,2,0.54,3.577777778,0.061111111,0.725694444,75,2011,10,10
1955,2012-07-19,15,3,0,4,1,1,0.058333333,5.365972222,0.47,0.622222222,292,2012,7,19
1956,2012-05-26,22,2,0,6,0,1,0.07,4.629861111,0.051388889,1.761805556,204,2012,5,26
1957,2011-07-04,0,3,1,1,0,1,0.044444444,3.998611111,0.057638889,0.932638889,140,2011,7,4
1958,2011-01-11,6,1,0,2,1,2,0.16,1.2625,0.55,0.932638889,27,2011,1,11
1959,2012-08-14,0,3,0,2,1,1,0.07,4.629861111,0.051388889,1.554861111,60,2012,8,14
1960,2012-01-03,0,1,0,2,1,1,0.02,0.136805556,0.51,1.761805556,13,2012,1,3
1961,2011-10-13,9,4,0,4,1,3,0.56,3.682638889,1.0,0.725694444,109,2011,10,13
1962,2012-05-07,23,2,0,1,1,2,0.54,3.577777778,0.45,0.134722222,113,2012,5,7
1963,2011-08-15,19,3,0,1,1,1,0.07,4.524305556,0.045138889,0.0,397,2011,8,15
1964,2012-08-06,22,3,0,1,1,1,0.051388889,0.484027778,0.07,0.622222222,207,2012,8,6
1965,2011-09-22,14,3,0,4,1,2,0.045833333,4.209027778,0.057638889,1.554861111,183,2011,9,22
1966,2012-10-23,19,4,0,2,1,1,0.043055556,4.313888889,0.57,0.622222222,482,2012,10,23
1967,2012-06-09,8,2,0,6,0,1,0.043055556,4.209027778,0.042361111,0.725694444,244,2012,6,9
1968,2011-11-29,3,4,0,2,1,2,0.05,3.366666667,0.061111111,0.0,2,2011,11,29
1969,2011-05-25,15,2,0,3,1,1,0.052777778,0.484027778,0.52,1.761805556,182,2011,5,25
1970,2012-04-06,0,2,0,5,1,1,0.04,2.840972222,0.43,0.0,61,2012,4,6
1971,2011-08-11,0,3,0,4,1,1,0.07,4.419444444,0.45,0.725694444,46,2011,8,11
1972,2012-05-13,21,2,0,0,0,2,0.044444444,4.313888889,0.53,0.134722222,169,2012,5,13
1973,2011-09-25,19,4,0,0,0,1,0.044444444,3.998611111,0.057638889,0.932638889,329,2011,9,25
1974,2012-05-22,23,2,0,2,1,1,0.043055556,4.103472222,0.050694444,0.725694444,105,2012,5,22
1975,2012-12-29,4,1,0,6,0,2,0.24,1.683333333,0.052083333,0.622222222,3,2012,12,29
1976,2011-10-21,15,4,0,5,1,1,0.05,3.366666667,0.45,1.969444444,235,2011,10,21
1977,2012-06-01,2,2,0,5,1,1,0.044444444,4.313888889,0.57,1.554861111,16,2012,6,1
1978,2012-11-07,6,4,0,3,1,2,0.26,1.683333333,0.56,1.969444444,118,2012,11,7
1979,2011-01-14,0,1,0,5,1,1,0.12,0.947222222,0.05,0.134722222,14,2011,1,14
1980,2011-10-22,7,4,0,6,0,1,0.36,2.525,0.052777778,0.725694444,57,2011,10,22
1981,2012-09-03,20,3,1,1,0,1,0.05,4.734722222,0.052777778,0.725694444,261,2012,9,3
1982,2012-01-18,17,1,0,3,1,1,0.26,1.472916667,0.33,3.109722222,346,2012,1,18
1983,2011-05-27,9,2,0,5,1,1,0.07,4.524305556,0.045138889,1.969444444,227,2011,5,27
1984,2012-02-03,4,1,0,5,1,1,0.26,1.788888889,0.06,1.554861111,2,2012,2,3
1985,2011-07-04,19,3,1,1,0,2,0.054166667,4.945138889,0.49,1.140277778,375,2011,7,4
1986,2012-07-03,14,3,0,2,1,1,0.09,5.365972222,0.25,0.134722222,310,2012,7,3
1987,2012-12-07,12,4,0,5,1,2,0.34,2.314583333,0.049305556,0.134722222,240,2012,12,7
1988,2012-01-29,6,1,0,0,0,1,0.02,1.578472222,0.04,0.725694444,5,2012,1,29
1989,2011-01-03,11,1,0,1,1,1,0.02,1.2625,0.04,2.280555556,51,2011,1,3
1990,2012-01-24,8,1,0,2,1,2,0.32,2.314583333,0.064583333,0.932638889,490,2012,1,24
1991,2012-06-12,8,2,0,2,1,2,0.043055556,3.893055556,0.061111111,1.554861111,613,2012,6,12
1992,2011-09-22,0,3,0,4,1,1,0.06,3.577777778,0.065277778,0.725694444,41,2011,9,22
1993,2012-10-04,10,4,0,4,1,2,0.045833333,4.209027778,0.057638889,0.932638889,177,2012,10,4
1994,2011-07-27,23,3,0,3,1,1,0.051388889,4.629861111,0.45,0.622222222,109,2011,7,27
1995,2011-08-29,7,3,0,1,1,1,0.06,4.209027778,0.06,1.554861111,284,2011,8,29
1996,2011-08-01,10,3,0,1,1,1,0.059722222,5.261111111,0.36,1.140277778,97,2011,8,1
1997,2012-11-11,15,4,0,0,0,1,0.56,3.682638889,0.37,1.554861111,724,2012,11,11
1998,2012-09-15,10,3,0,6,0,1,0.043055556,4.313888889,0.41,2.695138889,442,2012,9,15
1999,2011-01-24,0,1,0,1,1,1,0.06,0.420833333,0.41,0.134722222,7,2011,1,24
2000,2011-01-01,13,1,0,6,0,2,0.46,3.15625,0.05,2.072916667,94,2011,1,1
2001,2012-04-18,6,2,0,3,1,2,0.05,3.366666667,0.39,1.969444444,134,2012,4,18
2002,2012-06-29,22,3,0,5,1,3,0.056944444,5.786805556,0.04375,0.134722222,163,2012,6,29
2003,2011-01-20,4,1,0,4,1,1,0.26,1.788888889,0.56,1.140277778,1,2011,1,20
2004,2011-07-21,4,3,0,4,1,2,0.05,4.945138889,0.058333333,0.725694444,4,2011,7,21
2005,2011-06-04,8,2,0,6,0,1,0.06,4.313888889,0.46,0.622222222,125,2011,6,4
2006,2011-09-26,23,4,0,1,1,1,0.043055556,3.788194444,0.065277778,0.932638889,75,2011,9,26
2007,2011-11-04,13,4,0,5,1,1,0.44,3.051388889,0.51,2.902083333,194,2011,11,4
2008,2012-06-03,4,2,0,0,0,1,0.05,3.366666667,0.05,0.622222222,13,2012,6,3
2009,2011-02-21,9,1,1,1,0,2,0.32,0.210416667,0.57,1.969444444,57,2011,2,21
2010,2012-11-21,1,4,0,3,1,1,0.32,2.314583333,0.05625,0.725694444,14,2012,11,21
2011,2012-09-02,14,3,0,0,0,3,0.05,0.484027778,0.054861111,0.622222222,457,2012,9,2
2012,2012-02-18,7,1,0,6,0,1,0.24,1.999305556,0.07,0.0,41,2012,2,18
2013,2012-10-21,0,4,0,0,0,1,0.44,3.051388889,0.54,1.140277778,154,2012,10,21
2014,2011-10-10,0,4,1,1,0,1,0.05,3.366666667,0.065277778,0.0,53,2011,10,10
2015,2012-08-23,6,3,0,4,1,2,0.06,3.788194444,0.061111111,0.622222222,192,2012,8,23
2016,2011-12-12,11,4,0,1,1,2,0.26,1.999305556,0.06,0.622222222,115,2011,12,12
2017,2012-12-25,15,1,1,2,0,1,0.36,2.314583333,0.05,1.761805556,107,2012,12,25
2018,2011-09-17,20,3,0,6,0,1,0.52,0.05,0.047222222,0.932638889,176,2011,9,17
2019,2011-03-20,20,1,0,0,0,1,0.36,2.314583333,0.46,1.969444444,67,2011,3,20
2020,2012-05-22,0,2,0,2,1,1,0.58,3.788194444,0.057638889,1.761805556,36,2012,5,22
2021,2012-09-07,15,3,0,5,1,1,0.08,5.261111111,0.55,1.761805556,331,2012,9,7
2022,2012-06-26,11,3,0,2,1,1,0.044444444,4.313888889,0.36,2.902083333,235,2012,6,26
2023,2012-10-16,7,4,0,2,1,1,0.42,2.945833333,0.046527778,0.622222222,525,2012,10,16
2024,2012-08-23,9,3,0,4,1,2,0.07,4.524305556,0.07,0.0,412,2012,8,23
2025,2012-09-12,2,3,0,3,1,1,0.52,0.05,0.05,0.622222222,11,2012,9,12
2026,2011-04-07,8,2,0,4,1,1,0.36,2.420138889,0.052777778,0.134722222,314,2011,4,7
2027,2012-04-21,22,2,0,6,0,1,0.48,3.261805556,0.056944444,2.072916667,110,2012,4,21
2028,2011-09-13,22,3,0,2,1,1,0.044444444,4.103472222,0.054166667,0.932638889,144,2011,9,13
2029,2012-02-06,19,1,0,1,1,1,0.36,2.314583333,0.43,1.761805556,291,2012,2,6
2030,2011-09-14,22,3,0,3,1,2,0.045833333,4.313888889,0.045138889,0.932638889,160,2011,9,14
2031,2012-02-16,12,1,0,4,1,3,0.32,2.314583333,0.052777778,0.622222222,45,2012,2,16
2032,2012-02-13,2,1,0,1,1,1,0.14,0.947222222,0.46,0.134722222,4,2012,2,13
2033,2012-12-31,2,1,0,1,1,1,0.16,1.157638889,0.59,1.140277778,11,2012,12,31
2034,2011-06-18,1,2,0,6,0,1,0.043055556,3.998611111,0.057638889,0.725694444,95,2011,6,18
2035,2011-02-03,9,1,0,4,1,1,0.16,0.947222222,0.47,2.072916667,133,2011,2,3
2036,2011-04-16,15,2,0,6,0,3,0.52,0.05,0.057638889,4.042361111,78,2011,4,16
2037,2012-12-21,22,1,0,5,1,1,0.26,1.578472222,0.44,2.072916667,63,2012,12,21
2038,2012-05-05,13,2,0,6,0,1,0.051388889,4.734722222,0.55,0.932638889,524,2012,5,5
2039,2012-09-17,12,3,0,1,1,2,0.043055556,4.209027778,0.047916667,0.134722222,295,2012,9,17
2040,2012-11-03,8,4,0,6,0,2,0.34,0.210416667,0.46,2.072916667,142,2012,11,3
2041,2011-03-10,18,1,0,4,1,3,0.44,3.051388889,0.0,2.4875,82,2011,3,10
2042,2011-04-07,15,2,0,4,1,1,0.06,4.313888889,0.38,0.725694444,160,2011,4,7
2043,2011-12-05,1,4,0,1,1,1,0.32,2.420138889,0.060416667,0.0,12,2011,12,5
2044,2012-09-10,16,3,0,1,1,1,0.045833333,4.313888889,0.34,2.280555556,488,2012,9,10
2045,2011-02-28,8,1,0,1,1,2,0.34,0.210416667,0.064583333,2.072916667,255,2011,2,28
2046,2012-06-16,20,2,0,6,0,2,0.045833333,4.313888889,0.47,0.134722222,352,2012,6,16
2047,2011-03-14,1,1,0,1,1,1,0.26,1.999305556,0.045138889,0.622222222,1,2011,3,14
2048,2012-05-19,0,2,0,6,0,1,0.52,0.05,0.48,0.725694444,148,2012,5,19
2049,2012-02-12,15,1,0,0,0,1,0.16,0.841666667,0.04,3.834722222,155,2012,2,12
2050,2011-07-15,1,3,0,5,1,1,0.043055556,4.103472222,0.050694444,0.134722222,20,2011,7,15
2051,2011-05-02,4,2,0,1,1,1,0.44,3.051388889,0.053472222,1.140277778,17,2011,5,2
2052,2012-12-17,12,4,0,1,1,2,0.04,2.840972222,0.060416667,0.0,232,2012,12,17
2053,2011-12-08,9,4,0,4,1,1,0.24,1.472916667,0.52,2.695138889,225,2011,12,8
2054,2011-02-11,7,1,0,5,1,1,0.08,1.157638889,0.050694444,0.0,74,2011,2,11
2055,2011-09-11,19,3,0,0,0,1,0.044444444,4.209027778,0.047916667,0.725694444,333,2011,9,11
2056,2012-12-03,18,4,0,1,1,1,0.05,3.366666667,0.047222222,0.622222222,692,2012,12,3
2057,2011-05-15,11,2,0,0,0,1,0.06,3.998611111,0.054166667,1.554861111,322,2011,5,15
2058,2012-01-30,14,1,0,1,1,1,0.32,2.314583333,0.24,0.932638889,115,2012,1,30
2059,2012-11-24,10,4,0,6,0,2,0.26,1.578472222,0.44,2.072916667,142,2012,11,24
2060,2012-11-15,21,4,0,4,1,2,0.32,2.314583333,0.045833333,0.725694444,224,2012,11,15
2061,2011-03-21,22,2,0,1,1,1,0.46,3.15625,0.061111111,1.554861111,78,2011,3,21
2062,2012-07-04,17,3,1,3,0,1,0.063888889,5.892361111,0.35,2.072916667,414,2012,7,4
2063,2011-06-07,2,2,0,2,1,1,0.06,4.103472222,0.050694444,0.622222222,5,2011,6,7
2064,2012-04-11,0,2,0,3,1,1,0.34,0.210416667,0.36,2.902083333,30,2012,4,11
2065,2011-09-23,21,4,0,5,1,1,0.06,0.05,1.0,1.140277778,138,2011,9,23
2066,2012-04-17,20,2,0,2,1,1,0.06,4.209027778,0.23,1.969444444,402,2012,4,17
2067,2011-01-04,15,1,0,2,1,1,0.28,1.89375,0.52,1.761805556,65,2011,1,4
2068,2012-10-11,7,4,0,4,1,1,0.36,2.314583333,0.05,1.761805556,478,2012,10,11
2069,2011-06-28,8,3,0,2,1,1,0.07,4.629861111,0.054861111,1.140277778,456,2011,6,28
2070,2011-07-18,12,3,0,1,1,1,0.08,5.365972222,0.59,0.134722222,165,2011,7,18
2071,2011-04-20,19,2,0,3,1,1,0.07,4.419444444,0.32,1.761805556,383,2011,4,20
2072,2012-06-08,3,2,0,5,1,1,0.54,3.577777778,0.06,0.622222222,8,2012,6,8
2073,2011-02-25,14,1,0,5,1,3,0.56,3.682638889,0.56,4.249305556,85,2011,2,25
2074,2012-04-16,8,2,1,1,0,2,0.56,3.682638889,0.057638889,1.140277778,597,2012,4,16
2075,2012-04-19,6,2,0,4,1,2,0.04,2.840972222,0.056944444,0.725694444,120,2012,4,19
2076,2012-07-07,16,3,0,6,0,1,1.0,5.997222222,0.19,1.140277778,294,2012,7,7
2077,2011-07-18,16,3,0,1,1,1,0.058333333,0.557638889,0.53,1.969444444,265,2011,7,18
2078,2012-08-29,12,3,0,3,1,1,0.052777778,4.734722222,0.04,0.0,360,2012,8,29
2079,2011-10-29,10,4,0,6,0,3,0.26,1.578472222,0.064583333,2.280555556,12,2011,10,29
2080,2012-04-22,3,2,0,0,0,2,0.44,3.051388889,0.056944444,1.140277778,40,2012,4,22
2081,2012-09-02,10,3,0,0,0,2,0.05,0.484027778,0.054861111,0.0,388,2012,9,2
2082,2012-08-02,4,3,0,4,1,1,0.045833333,4.209027778,0.057638889,0.0,9,2012,8,2
2083,2012-12-19,17,4,0,3,1,1,0.04,2.840972222,0.05,2.695138889,562,2012,12,19
2084,2012-12-25,8,1,1,2,0,2,0.24,1.999305556,0.060416667,0.0,11,2012,12,25
2085,2012-12-19,10,4,0,3,1,1,0.32,2.314583333,0.07,0.725694444,164,2012,12,19
2086,2011-07-08,16,3,0,5,1,3,0.047222222,4.419444444,0.057638889,3.109722222,132,2011,7,8
2087,2012-08-15,10,3,0,3,1,2,0.05,4.734722222,0.043055556,0.134722222,233,2012,8,15
2088,2012-05-18,14,2,0,5,1,1,0.045833333,4.313888889,0.34,0.932638889,350,2012,5,18
2089,2011-07-14,5,3,0,4,1,1,0.06,4.313888889,0.56,1.554861111,28,2011,7,14
2090,2011-06-14,2,2,0,2,1,1,0.06,4.313888889,0.49,1.969444444,10,2011,6,14
2091,2011-01-09,16,1,0,0,0,1,0.02,1.157638889,0.34,3.109722222,92,2011,1,9
2092,2011-02-09,17,1,0,3,1,2,0.02,0.136805556,0.34,1.761805556,166,2011,2,9
2093,2011-07-22,10,3,0,5,1,1,0.09,6.418055556,0.53,0.622222222,115,2011,7,22
2094,2011-12-26,8,1,1,1,0,1,0.32,2.314583333,0.45,0.932638889,18,2011,12,26
2095,2012-03-29,12,2,0,4,1,1,0.05,3.366666667,0.42,3.420138889,292,2012,3,29
2096,2011-07-01,15,3,0,5,1,1,0.056944444,0.484027778,0.21,1.761805556,381,2011,7,1
2097,2012-02-23,14,1,0,4,1,1,0.54,3.577777778,0.37,1.761805556,192,2012,2,23
2098,2012-08-05,1,3,0,0,0,1,0.051388889,0.484027778,0.07,1.761805556,87,2012,8,5
2099,2012-12-11,12,4,0,2,1,2,0.36,2.209722222,0.53,3.109722222,226,2012,12,11
2100,2012-11-10,19,4,0,6,0,1,0.46,3.15625,0.51,0.622222222,283,2012,11,10
2101,2011-03-24,16,2,0,4,1,2,0.03,1.999305556,0.045138889,1.554861111,84,2011,3,24
2102,2011-07-01,17,3,0,5,1,1,0.056944444,0.484027778,0.21,0.134722222,461,2011,7,1
2103,2011-09-15,14,3,0,4,1,2,0.044444444,4.209027778,0.045138889,2.902083333,170,2011,9,15
2104,2011-12-04,17,4,0,0,0,1,0.38,2.735416667,0.052777778,0.932638889,245,2011,12,4
2105,2012-10-04,5,4,0,4,1,3,0.044444444,3.998611111,0.061805556,0.725694444,39,2012,10,4
2106,2012-09-14,4,3,0,5,1,1,0.54,3.577777778,0.053472222,0.0,12,2012,9,14
2107,2012-01-01,16,1,0,0,0,2,0.44,3.051388889,0.54,2.072916667,215,2012,1,1
2108,2012-04-28,21,2,0,6,0,3,0.36,2.420138889,0.049305556,0.134722222,84,2012,4,28
2109,2011-10-13,14,4,0,4,1,1,0.045833333,4.209027778,0.054166667,0.134722222,133,2011,10,13
2110,2011-06-26,8,3,0,0,0,1,0.044444444,4.313888889,0.042361111,0.134722222,107,2011,6,26
2111,2012-03-03,23,1,0,6,0,1,0.42,2.945833333,0.24,0.0,106,2012,3,3
2112,2012-07-04,20,3,1,3,0,1,0.059722222,0.557638889,0.47,1.554861111,551,2012,7,4
2113,2012-03-22,1,2,0,4,1,1,0.52,0.05,0.057638889,0.622222222,30,2012,3,22
2114,2011-06-18,23,2,0,6,0,2,0.05,4.734722222,0.043055556,0.0,150,2011,6,18
2115,2012-02-21,16,1,0,2,1,1,0.36,2.314583333,0.46,2.902083333,254,2012,2,21
2116,2011-11-10,12,4,0,4,1,2,0.42,2.945833333,0.046527778,2.4875,167,2011,11,10
2117,2011-12-05,9,4,0,1,1,2,0.36,2.525,0.060416667,0.622222222,190,2011,12,5
2118,2012-01-02,4,1,1,1,0,1,0.28,1.788888889,0.45,2.280555556,4,2012,1,2
2119,2011-02-10,17,1,0,4,1,1,0.18,1.2625,0.26,0.134722222,165,2011,2,10
2120,2011-03-17,19,1,0,4,1,1,0.44,3.051388889,0.58,0.134722222,207,2011,3,17
2121,2011-02-25,3,1,0,5,1,2,0.32,2.314583333,0.064583333,0.725694444,2,2011,2,25
2122,2012-03-03,13,1,0,6,0,1,0.44,3.051388889,0.51,1.969444444,339,2012,3,3
2123,2011-08-24,23,3,0,3,1,1,0.047222222,4.419444444,0.047916667,2.072916667,70,2011,8,24
2124,2011-03-18,2,1,0,5,1,1,0.04,2.840972222,0.043055556,0.134722222,14,2011,3,18
2125,2012-09-29,23,4,0,6,0,1,0.05,3.366666667,0.59,0.622222222,196,2012,9,29
2126,2012-07-09,16,3,0,1,1,1,0.054166667,0.484027778,0.04,1.969444444,413,2012,7,9
2127,2012-08-24,23,3,0,5,1,2,0.047222222,4.419444444,0.047916667,0.622222222,178,2012,8,24
2128,2011-11-09,9,4,0,3,1,1,0.34,2.525,0.064583333,0.0,219,2011,11,9
2129,2011-09-28,2,4,0,3,1,1,0.06,3.788194444,0.061111111,1.761805556,9,2011,9,28
2130,2012-11-13,21,4,0,2,1,1,0.03,1.89375,0.49,2.4875,187,2012,11,13
2131,2012-01-17,4,1,0,2,1,3,0.32,0.210416667,0.045833333,2.280555556,2,2012,1,17
2132,2012-08-03,23,3,0,5,1,1,0.051388889,4.945138889,0.054861111,0.932638889,196,2012,8,3
2133,2012-03-05,11,1,0,1,1,2,0.26,1.89375,0.56,0.932638889,103,2012,3,5
2134,2012-10-16,11,4,0,2,1,1,0.05,3.366666667,0.45,2.902083333,228,2012,10,16
2135,2012-10-22,21,4,0,1,1,1,0.48,3.261805556,0.046527778,0.622222222,174,2012,10,22
2136,2012-01-12,10,1,0,4,1,1,0.34,2.420138889,0.05625,0.725694444,90,2012,1,12
2137,2012-02-07,22,1,0,2,1,1,0.32,2.209722222,0.57,0.134722222,118,2012,2,7
2138,2011-06-26,22,3,0,0,0,1,0.07,4.524305556,0.51,0.0,114,2011,6,26
2139,2011-06-01,17,2,0,3,1,1,0.059722222,0.557638889,0.47,2.072916667,486,2011,6,1
2140,2011-09-09,3,3,0,5,1,2,0.043055556,3.788194444,0.065277778,1.761805556,2,2011,9,9
2141,2011-09-03,5,3,0,6,0,1,0.043055556,4.209027778,0.047916667,0.134722222,12,2011,9,3
2142,2011-09-25,7,4,0,0,0,2,0.06,3.577777778,0.065277778,0.932638889,38,2011,9,25
2143,2012-12-01,0,4,0,6,0,1,0.26,0.210416667,0.05625,0.0,108,2012,12,1
2144,2012-08-22,7,3,0,3,1,1,0.043055556,4.103472222,0.054166667,0.0,553,2012,8,22
2145,2011-02-17,4,1,0,4,1,1,0.32,2.209722222,0.57,0.134722222,4,2011,2,17
2146,2012-12-29,15,1,0,6,0,2,0.24,1.683333333,0.060416667,0.0,129,2012,12,29
2147,2012-12-17,15,4,0,1,1,2,0.42,2.945833333,0.061111111,0.0,211,2012,12,17
2148,2011-12-27,11,1,0,2,1,3,0.32,2.314583333,0.045833333,0.725694444,30,2011,12,27
2149,2012-08-21,22,3,0,2,1,1,0.044444444,4.103472222,0.054166667,0.0,232,2012,8,21
2150,2011-11-19,12,4,0,6,0,1,0.04,2.840972222,0.35,1.969444444,311,2011,11,19
2151,2011-08-10,0,3,0,3,1,1,0.051388889,4.629861111,0.51,1.554861111,37,2011,8,10
2152,2012-09-11,12,3,0,2,1,1,0.044444444,4.313888889,0.33,0.0,316,2012,9,11
2153,2012-10-21,21,4,0,0,0,1,0.42,2.945833333,0.54,1.140277778,166,2012,10,21
2154,2012-07-31,4,3,0,2,1,1,0.045833333,4.209027778,0.057638889,0.622222222,6,2012,7,31
2155,2011-07-17,6,3,0,0,0,1,0.043055556,4.103472222,0.050694444,1.140277778,21,2011,7,17
2156,2012-03-03,17,1,0,6,0,1,0.05,3.366666667,0.23,2.280555556,385,2012,3,3
2157,2012-09-19,9,3,0,3,1,1,0.54,3.577777778,0.06,1.761805556,362,2012,9,19
2158,2011-01-05,8,1,0,3,1,1,0.02,1.2625,0.04,2.072916667,195,2011,1,5
2159,2011-07-14,12,3,0,4,1,1,0.051388889,4.524305556,0.35,1.761805556,223,2011,7,14
2160,2012-01-28,11,1,0,6,0,1,0.03,0.210416667,0.56,0.932638889,296,2012,1,28
2161,2011-04-22,3,2,0,5,1,1,0.36,2.314583333,0.53,2.072916667,2,2011,4,22
2162,2012-11-26,8,4,0,1,1,1,0.24,1.999305556,0.045138889,0.0,638,2012,11,26
2163,2012-01-09,7,1,0,1,1,2,0.22,1.683333333,0.06,0.725694444,240,2012,1,9
2164,2011-02-19,8,1,0,6,0,1,0.38,2.735416667,0.17,4.042361111,45,2011,2,19
2165,2011-07-23,4,3,0,6,0,1,0.052777778,5.050694444,0.045833333,0.725694444,9,2011,7,23
2166,2012-04-12,14,2,0,4,1,1,0.05,3.366666667,0.31,2.280555556,224,2012,4,12
2167,2011-08-12,1,3,0,5,1,1,0.044444444,4.313888889,0.53,0.932638889,23,2011,8,12
2168,2011-09-14,23,3,0,3,1,2,0.044444444,4.209027778,0.047916667,0.725694444,72,2011,9,14
2169,2012-04-12,18,2,0,4,1,1,0.05,3.366666667,0.27,2.695138889,610,2012,4,12
2170,2011-01-22,6,1,0,6,0,2,0.02,0.210416667,0.44,1.554861111,2,2011,1,22
2171,2012-03-31,11,2,0,6,0,1,0.46,3.15625,0.05,0.932638889,463,2012,3,31
2172,2012-12-15,11,4,0,6,0,1,0.34,2.420138889,0.042361111,0.622222222,393,2012,12,15
2173,2011-03-18,17,1,0,5,1,1,0.07,4.419444444,0.37,2.280555556,332,2011,3,18
2174,2011-09-13,12,3,0,2,1,1,0.05,4.629861111,0.58,1.554861111,187,2011,9,13
2175,2011-12-16,15,4,0,5,1,2,0.32,0.210416667,0.45,2.072916667,153,2011,12,16
2176,2011-10-13,10,4,0,4,1,3,0.56,3.682638889,1.0,0.932638889,69,2011,10,13
2177,2011-09-22,2,3,0,4,1,2,0.06,3.577777778,0.065277778,0.725694444,10,2011,9,22
2178,2012-08-15,8,3,0,3,1,2,0.07,4.524305556,0.045138889,1.969444444,682,2012,8,15
2179,2011-08-24,12,3,0,3,1,1,0.051388889,4.734722222,0.55,2.280555556,235,2011,8,24
2180,2012-11-10,11,4,0,6,0,1,0.04,2.840972222,0.58,0.725694444,466,2012,11,10
